#Unit,Date,PageNum,PageID,Place1,Place2,Place3,activity,count,Place1_Geo,Place2_Geo,Place3_Geo,Location,longitude,latitude,name
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-07-13,10,AWD0002aoi,Carnoy,,,activity:movement,3.0,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",,,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",2.7563297,49.9853379,Carnoy
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-07-19,11,AWD0002aog,Carnoy,,,activity:movement,3.0,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",,,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",2.7563297,49.9853379,Carnoy
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-07-22,11,AWD0002aog,Delville Wood,Carnoy,,activity:movement,4.0,,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",2.7563297,49.9853379,Carnoy
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-07-22,11,AWD0002aog,Sand Pits,Carnoy,Delville Wood,activity:movement,5.0,,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",2.7563297,49.9853379,Carnoy
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-08,22,AWD0002anx,Maringarbe,,,activity:movement,3.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-16,22,AWD0002anx,Maringarbe,,,activity:movement,2.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-21,22,AWD0002anx,Maringarbe,,,activity:movement,2.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-21,22,AWD0002anx,Maringarbe,,,activity:movement,2.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-23,22,AWD0002anx,Maringarbe,,,activity:movement,4.0,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-09-24,22,AWD0002anx,Allouagne,Maringarbe,,activity:movement,4.0,,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",,"[2.7185236000000002, 50.469306599999996, 'Mazingarbe']",2.7185236,50.469306599999996,Mazingarbe
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-10-06,24,AWD0002anv,Hestrus,Saint Pol,,activity:movement,3.0,,"[2.3361052999999998, 50.381211299999997, 'Saint-Pol-sur-Ternoise']",,"[2.3361052999999998, 50.381211299999997, 'Saint-Pol-sur-Ternoise']",2.3361053,50.3812113,Saint-Pol-sur-Ternoise
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-10-06,24,AWD0002anv,Hestrus,Puchevillers,Saint Pol,activity:movement,11.0,,,"[2.3361052999999998, 50.381211299999997, 'Saint-Pol-sur-Ternoise']","[2.3361052999999998, 50.381211299999997, 'Saint-Pol-sur-Ternoise']",2.3361053,50.3812113,Saint-Pol-sur-Ternoise
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-10-08,24,AWD0002anv,Bertrancourt,,,activity:movement,4.0,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",,,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",2.87704,49.2855,Bethancourt-en-Valois
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-10-13,24,AWD0002anv,Bertrancourt,,,activity:movement,2.0,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",,,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",2.87704,49.2855,Bethancourt-en-Valois
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-10-13,24,AWD0002anv,Bertrancourt,,,activity:movement,2.0,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",,,"[2.87704, 49.285499999999999, 'Bethancourt-en-Valois']",2.87704,49.2855,Bethancourt-en-Valois
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-07,26,AWD0002akm,Railway Avenue,Courcelles,,activity:movement,5.0,,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",3.0139099999999996,49.92675,Buire-Courcelles
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-12,27,AWD0002amz,Courcelles,,,activity:movement,4.0,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-14,27,AWD0002amz,Courcelles,,,activity:movement,7.0,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-19,28,AWD0002aof,Courcelles,,,activity:movement,4.0,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-22,28,AWD0002aof,Courcelles,,,activity:movement,1.0,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-27,28,AWD0002aof,Acheux Road,Marieux,,activity:movement,4.0,,"[2.4414783, 50.106204600000005, 'Marieux']",,"[2.4414783, 50.106204600000005, 'Marieux']",2.4414783,50.106204600000005,Marieux
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-12-05,31,AWD0002aoh,Bus,Courcelles,,activity:movement,4.0,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-12-09,31,AWD0002aoh,Courcelles,,,activity:movement,1.0,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-12-21,33,AWD0002amt,Courcelles,,,activity:movement,1.0,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",,,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",3.0139099999999996,49.92675,Buire-Courcelles
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-12-25,33,AWD0002amt,Bus Wood,Courcelles,,activity:movement,1.0,,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",,"[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']",2.7741831,50.163614,Courcelles-le-Comte
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-01-28,38,AWD0002alo,Bonneville,Doullens,,activity:movement,4.0,,"[2.3410532000000002, 50.157208500000003, 'Doullens']",,"[2.3410532000000002, 50.157208500000003, 'Doullens']",2.3410532,50.1572085,Doullens
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-01-29,38,AWD0002alo,Ourton,Hernicourt,Bonnieres,activity:movement,9.0,,,"[3.2328064999999997, 50.591129200000005, 'La Couture des Huit Bonniers']","[3.2328064999999997, 50.591129200000005, 'La Couture des Huit Bonniers']",3.2328064999999997,50.591129200000005,La Couture des Huit Bonniers
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-03-16,43,AWD0002aoq,Liencourt,Denier,Arras,activity:movement,9.0,"[2.6116834999999998, 49.845958899999999, ""Wiencourt-l'Équipée""]",,"[2.7772210999999998, 50.291047999999996, 'Arras']","[2.6116834999999998, 49.845958899999999, ""Wiencourt-l'Équipée""]",2.6116835,49.8459589,Wiencourt-l'Équipée
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-03-17,43,AWD0002aoq,Arras,,,activity:movement,1.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-04-03,45,AWD0002ank,Arras,Wanquetin,,activity:movement,1.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-04-04,45,AWD0002ank,Arras,,,activity:movement,2.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-04-06,45,AWD0002ank,Arras,,,activity:movement,2.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-04-08,45,AWD0002ank,Arras,,,activity:movement,5.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-04-12,46,AWD0002aoa,Guemappe,Wancourt,Bois de Boeufs,activity:movement,1.0,,"[3.0723199999999999, 49.902470000000001, 'Hancourt']",,"[3.0723199999999999, 49.902470000000001, 'Hancourt']",3.07232,49.90247,Hancourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-05-01,49,AWD0002an2,Arras,,,activity:movement,5.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-05-03,49,AWD0002an2,Arras,,,activity:movement,1.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-05-30,51,AWD0002anh,Beaufort,Lattre Saint Quentin,,activity:movement,3.0,,"[2.5799493999999998, 50.288187299999997, 'Lattre-Saint-Quentin']",,"[2.5799493999999998, 50.288187299999997, 'Lattre-Saint-Quentin']",2.5799494,50.2881873,Lattre-Saint-Quentin
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-06-01,52,AWD0002amv,Arras,Harbarcq,,activity:movement,9.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-06-19,53,AWD0002akr,Arras,Brown Line,,activity:movement,4.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-06-20,54,AWD0002am4,Fosseux,Arras,,activity:movement,5.0,,"[2.7772210999999998, 50.291047999999996, 'Arras']",,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-07-15,57,AWD0002ap8,Doignies,Field,,activity:movement,3.0,"[4.0732968000000005, 50.577530899999999, 'Soignies']",,,"[4.0732968000000005, 50.577530899999999, 'Soignies']",4.0732968000000005,50.5775309,Soignies
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-07-16,57,AWD0002ap8,Doignies,,,activity:movement,1.0,"[4.0732968000000005, 50.577530899999999, 'Soignies']",,,"[4.0732968000000005, 50.577530899999999, 'Soignies']",4.0732968000000005,50.5775309,Soignies
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-08-07,62 63,AWD0002ap6 AWD0002alk,Velu,Lagnicourt,,activity:movement,4.0,,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",4.3790817,48.4518626,Magnicourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-08-21,64,AWD0002akk,Fremicourt,,,activity:movement,3.0,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",,,"[2.7162587000000005, 49.998718599999997, 'Fricourt']",2.7162587000000005,49.9987186,Fricourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-08-29,65,AWD0002ane,Lagnicourt,,,activity:movement,1.0,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",,,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",4.3790817,48.4518626,Magnicourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-09-02,66,AWD0002akl,Lagnicourt,,,activity:movement,3.0,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",,,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",4.3790817,48.4518626,Magnicourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-09-04,66,AWD0002akl,Le Transloy,Fremicourt,Lagnicourt,activity:movement,9.0,"[1.6783316000000001, 49.968518599999996, 'Le Translay']","[2.7162587000000005, 49.998718599999997, 'Fricourt']","[4.3790817000000004, 48.451862599999998, 'Magnicourt']","[1.6783316000000001, 49.968518599999996, 'Le Translay']",1.6783316000000001,49.968518599999996,Le Translay
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-09-12,67,AWD0002alz,Beaulencourt,Miraumont,,activity:movement,3.0,"[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",,,"[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",2.4234539,50.2793248,Berlencourt-le-Cauroy
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-09-22,68,AWD0002alc,Brandhoek,Erie Camp,Ypres,activity:movement,6.0,,,"[2.8846047000000001, 50.852194700000005, 'Ypres']","[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-09-30,69,AWD0002ao1,Line,Vlamertinghe,,activity:movement,2.0,,"[2.8202400000000001, 50.854849999999999, 'Vlamertinge']",,"[2.8202400000000001, 50.854849999999999, 'Vlamertinge']",2.82024,50.85485,Vlamertinge
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-10-18,71,AWD0002amm,Vaulx-Vraucourt,Vlamertinghe,,activity:movement,1.0,,"[2.8202400000000001, 50.854849999999999, 'Vlamertinge']",,"[2.8202400000000001, 50.854849999999999, 'Vlamertinge']",2.82024,50.85485,Vlamertinge
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-10-22,71,AWD0002amm,Noreuil,Vaulx,,activity:movement,2.0,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",,,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",2.486822,49.7705466,Moreuil
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-10-26,72,AWD0002ao2,Noreuil,,,activity:movement,2.0,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",,,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",2.486822,49.7705466,Moreuil
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-10-30,72,AWD0002ao2,Beugnatre,Noreuil,,activity:movement,2.0,,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",2.486822,49.7705466,Moreuil
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-10-30,72,AWD0002ao2,Beugnatre,Noreuil,,activity:movement,2.0,,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",,"[2.4868220000000001, 49.770546600000003, 'Moreuil']",2.486822,49.7705466,Moreuil
3 DIVISION: 13 Battalion King's Liverpool Regiment,1917-11-29,75,AWD0002al4,Beugnatre,Lagnicourt,,activity:movement,2.0,,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",,"[4.3790817000000004, 48.451862599999998, 'Magnicourt']",4.3790817,48.4518626,Magnicourt
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-03-30,100,AWD0002anr,Monchiet,Ivergny,,activity:movement,4.0,,"[2.3923700000000001, 50.238690000000005, 'Ivergny']",,"[2.3923700000000001, 50.238690000000005, 'Ivergny']",2.39237,50.238690000000005,Ivergny
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-04-01,102,AWD0002ana,Houdain,,,activity:movement,3.0,"[2.5367842, 50.453812599999999, 'Houdain']",,,"[2.5367842, 50.453812599999999, 'Houdain']",2.5367842,50.4538126,Houdain
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-04-02,102,AWD0002ana,Houdain,,,activity:movement,1.0,"[2.5367842, 50.453812599999999, 'Houdain']",,,"[2.5367842, 50.453812599999999, 'Houdain']",2.5367842,50.4538126,Houdain
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-04-07,102,AWD0002ana,Coupigny,Houdain,,activity:movement,3.0,,"[2.5367842, 50.453812599999999, 'Houdain']",,"[2.5367842, 50.453812599999999, 'Houdain']",2.5367842,50.4538126,Houdain
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-04-07,102,AWD0002ana,Coupigny,Houchin,,activity:movement,2.0,,"[2.2691425999999999, 50.474618499999998, 'Heuchin']",,"[2.2691425999999999, 50.474618499999998, 'Heuchin']",2.2691426,50.4746185,Heuchin
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-04-09,102,AWD0002ana,Gorre,Coupigny,Bethune,activity:movement,10.0,,,"[2.6333299999999999, 50.533329999999999, 'Bethune']","[2.6333299999999999, 50.533329999999999, 'Bethune']",2.63333,50.53333,Bethune
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-05-02,119,AWD0002all,Annezin,Chocques,,activity:movement,5.0,,"[2.5696056999999999, 50.5391865, 'Chocques']",,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-05-04,119,AWD0002all,Chocques,Shropshire Line,,activity:movement,3.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-05-13,120,AWD0002aku,Chocques,Shropshire Line,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-05-16,120,AWD0002aku,Chocques,,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-05-24,121,AWD0002ao7,Chocques,,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-06-04,123,AWD0002alr,Chocques,,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-06-26,125,AWD0002ani,Chocques,,,activity:movement,2.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-07-15,126,AWD0002anw,Chocques,,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-01,128,AWD0002ala,Chocques,,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-04,128,AWD0002ala,Chocques,,,activity:movement,4.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-04,128,AWD0002ala,Chocques,Raimbert,,activity:movement,1.0,"[2.5696056999999999, 50.5391865, 'Chocques']",,,"[2.5696056999999999, 50.5391865, 'Chocques']",2.5696057,50.5391865,Chocques
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-17,128 129,AWD0002ala AWD0002amp,Le Souich,Lucheux,,activity:movement,3.0,,"[2.4115338999999998, 50.196945200000002, 'Lucheux']",,"[2.4115338999999998, 50.196945200000002, 'Lucheux']",2.4115339,50.1969452,Lucheux
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-20,129,AWD0002amp,Arras,Hannescamp,Le Souich,activity:movement,5.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-21,129 130,AWD0002amp AWD0002alj,Arras,,,activity:movement,2.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-23,131,AWD0002an1,Arras,Gomiecourt,,activity:movement,3.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-23,131,AWD0002an1,Ayette,Gomiecourt,,activity:movement,3.0,"[2.7342306000000001, 50.174709100000001, 'Ayette']",,,"[2.7342306000000001, 50.174709100000001, 'Ayette']",2.7342306,50.1747091,Ayette
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-27,131,AWD0002an1,Ayette,,,activity:movement,5.0,"[2.7342306000000001, 50.174709100000001, 'Ayette']",,,"[2.7342306000000001, 50.174709100000001, 'Ayette']",2.7342306,50.1747091,Ayette
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-08-29,131,AWD0002an1,Ayette,Hamel Switch,,activity:movement,2.0,"[2.7342306000000001, 50.174709100000001, 'Ayette']",,,"[2.7342306000000001, 50.174709100000001, 'Ayette']",2.7342306,50.1747091,Ayette
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-07,137,AWD0002am2,Ribecourt,Rumilly,,activity:movement,2.0,"[3.1307700000000001, 50.110579999999999, 'Ribecourt-la-Tour']","[2.0147699999999999, 50.576509999999999, 'Rumilly']",,"[3.1307700000000001, 50.110579999999999, 'Ribecourt-la-Tour']",3.13077,50.11058,Ribecourt-la-Tour
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-07,137,AWD0002am2,Flesquieres,Rumilly,,activity:movement,3.0,"[1.7594900000000002, 44.81324, 'Falguieres']","[2.0147699999999999, 50.576509999999999, 'Rumilly']",,"[1.7594900000000002, 44.81324, 'Falguieres']",1.7594900000000002,44.81324,Falguieres
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-10,137,AWD0002am2,Flesquieres,,,activity:movement,3.0,"[1.7594900000000002, 44.81324, 'Falguieres']",,,"[1.7594900000000002, 44.81324, 'Falguieres']",1.7594900000000002,44.81324,Falguieres
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-13,137,AWD0002am2,Flesquieres,Noyelles,,activity:movement,3.0,"[1.7594900000000002, 44.81324, 'Falguieres']","[2.3966668999999996, 50.461525899999998, 'Noyelles']",,"[1.7594900000000002, 44.81324, 'Falguieres']",1.7594900000000002,44.81324,Falguieres
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-16,137,AWD0002am2,Noyelles,,,activity:movement,1.0,"[2.3966668999999996, 50.461525899999998, 'Noyelles']",,,"[2.3966668999999996, 50.461525899999998, 'Noyelles']",2.3966668999999996,50.4615259,Noyelles
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-10-16,137,AWD0002am2,Noyelles,,,activity:movement,2.0,"[2.3966668999999996, 50.461525899999998, 'Noyelles']",,,"[2.3966668999999996, 50.461525899999998, 'Noyelles']",2.3966668999999996,50.4615259,Noyelles
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-12-21,148,AWD0002amf,Zulpich,,,activity:movement,2.0,"[6.6472693999999999, 50.692227799999998, 'Zülpich']",,,"[6.6472693999999999, 50.692227799999998, 'Zülpich']",6.6472694,50.6922278,Zülpich
3 DIVISION: 13 Battalion King's Liverpool Regiment,1918-12-21,148,AWD0002amf,Zulpich,,,activity:movement,2.0,"[6.6472693999999999, 50.692227799999998, 'Zülpich']",,,"[6.6472693999999999, 50.692227799999998, 'Zülpich']",6.6472694,50.6922278,Zülpich
3 DIVISION: 13 Battalion King's Liverpool Regiment,1919-02-21,152,AWD0002alw,Cologne,,,activity:movement,1.0,"[6.9599740000000008, 50.938361, 'Cologne']",,,"[6.9599740000000008, 50.938361, 'Cologne']",6.959974000000001,50.938361,Cologne
3 DIVISION: 13 Battalion King's Liverpool Regiment,1919-02-22,152,AWD0002alw,Cologne,Ehrenfeld,,activity:movement,3.0,"[6.9599740000000008, 50.938361, 'Cologne']",,,"[6.9599740000000008, 50.938361, 'Cologne']",6.959974000000001,50.938361,Cologne
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-01-10,15 17,AWD00009ov AWD00009p4,Voormezeele,Reninghelst,,activity:other,1.0,,"[2.7706599999999999, 50.81514, 'Reningelst']",,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-09,26,AWD0002akm,Courcelles,,,activity:other,2.0,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",,,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",3.0139099999999996,49.92675,Buire-Courcelles
3 DIVISION: 13 Battalion King's Liverpool Regiment,1916-11-10,27,AWD0002amz,Courcelles,,,activity:other,1.0,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",,,"[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",3.0139099999999996,49.92675,Buire-Courcelles
