#Unit,PageNum,PageID,Date,Place,name,country,longitude,latitude
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,189.0,AWD0002ay2,1917-08-19,Beugny,Beugny,France,2.9346405,50.1200292
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,190.0,AWD0002az4,1917-08-25,Beugny,Beugny,France,2.9346405,50.1200292
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,192.0,AWD0002azb,1917-09-04,Beugny,Beugny,France,2.9346405,50.1200292
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,193.0,AWD0002axy,1917-09-05,Beugny,Beugny,France,2.9346405,50.1200292
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,193.0,AWD0002axy,1917-09-06,Barastre,Barastre,France,2.9340243,50.0760532
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-16,Barastre,Barastre,France,2.9340243,50.0760532
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-18,Bapaume,Bapaume,France,2.8497506,50.1038538
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-18,Watou,Watou,Belgium,2.6202796,50.8585545
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-19,Watou,Watou,Belgium,2.6202796,50.8585545
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-22,Brandhoek,Brandhoek,Belgium,2.7902226,50.8551517
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,194.0,AWD0002aza,1917-09-24,Ypres,Ypres,Belgium,2.8846046999999997,50.8521947
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,195.0,AWD0002azh,1917-09-25,Ypres,Ypres,Belgium,2.8846046999999997,50.8521947
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,195.0,AWD0002azh,1917-09-30,Winnezeele,Winnezeele,France,2.5512375,50.8400614
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,195.0,AWD0002azh,1917-09-30,Vlamertinghe,Vlamertinge,BE,2.82024,50.85485
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-02,Winnezeele,Winnezeele,France,2.5512375,50.8400614
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-04,Champagne,Vallées-en-Champagne,France,3.61459,48.9873
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-05,Wizerne,Wizernes,France,2.2306859,50.7115936
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-06,Bapaume,Bapaume,France,2.8497506,50.1038538
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-06,Barastre,Barastre,France,2.9340243,50.0760532
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,201.0,AWD0002ayi,1917-10-11,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,202.0,AWD0002ayn,1917-10-20,Moray,Moray,United Kingdom,-3.25,57.416667
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,203.0,AWD0002ayj,1917-10-27,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-01,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-04,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-05,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-07,Abbaye,Château-l'Abbaye,France,3.4768145,50.4866972
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-07,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-11,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,205.0,AWD0002az6,1917-11-11,Tiger Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,206.0,AWD0002azn,1917-11-11,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,207.0,AWD0002ay5,1917-11-15,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,207.0,AWD0002ay5,1917-11-16,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,207.0,AWD0002ay5,1917-11-19,Behagnies,Behagnies,FR,2.83399,50.14179
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,208.0,AWD0002azr,1917-11-23,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,208.0,AWD0002azr,1917-11-26,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,208.0,AWD0002azr,1917-11-26,Tiger Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,209.0,AWD0002ay3,1917-11-29,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,209.0,AWD0002ay3,1917-11-30,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,211.0,AWD0002b00,1917-12-01,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,211.0,AWD0002b00,1917-12-04,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,212.0,AWD0002azx,1917-12-07,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,212.0,AWD0002azx,1917-12-11,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,214.0,AWD0002ay9,1917-12-16,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,215.0,AWD0002ays,1917-12-22,Bullecourt,Bullecourt,France,2.9291218,50.1930877
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,216.0,AWD0002az7,1917-12-29,Mory,Mory,France,2.8556301,50.157595
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,216.0,AWD0002az7,1917-12-29,Hendecourt,Hendecourt-lès-Cagnicourt,France,2.9479487,50.2097026
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,220.0,AWD0003b9u,1918-01-04,Croisilles,Croisilles,France,2.8783364,50.199782
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,223.0,AWD0003baf,1918-01-24,Wailly,Wailly,France,2.7224597,50.2466238
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,223.0,AWD0003baf,1918-01-25,Carlisle Lines,Carlisle,United Kingdom,-2.9362311,54.8948478
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,223.0,AWD0003baf,1918-01-26,Beaurains,Beaurains,France,2.7884975,50.2634866
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,224.0,AWD0003b8q,1918-01-28,Marlieres,Marlers,FR,1.8489,49.761070000000004
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,224.0,AWD0003b8q,1918-01-29,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,224.0,AWD0003b8q,1918-01-30,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,224.0,AWD0003b8q,1918-01-30,Egret Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,228.0,AWD0003b7e,1918-02-01,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,228.0,AWD0003b7e,1918-02-01,Guemappe,Guemappe,FR,2.88984,50.25428
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,228.0,AWD0003b7e,1918-02-07,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,228.0,AWD0003b7e,1918-02-07,Neuville Vitasse,Neuville-Vitasse,France,2.8189336,50.2466821
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,229.0,AWD0003b8g,1918-02-10,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,229.0,AWD0003b8g,1918-02-11,Guemappe,Guemappe,FR,2.88984,50.25428
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,229.0,AWD0003b8g,1918-02-16,Egret Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,230.0,AWD0003b6u,1918-02-22,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,230.0,AWD0003b6u,1918-02-22,Cavalry Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,230.0,AWD0003b6u,1918-02-22,Guemappe,Guemappe,FR,2.88984,50.25428
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,234.0,AWD0003b81,1918-03-01,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,234.0,AWD0003b81,1918-03-07,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,234.0,AWD0003b81,1918-03-08,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,234.0,AWD0003b81,1918-03-10,Cavalry Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,234.0,AWD0003b81,1918-03-12,Northern Trench,Reillys Trench,United Kingdom,-6.101264984052703,54.4682539
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-13,Wancourt,Wancourt,France,2.8720251,50.2473392
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-14,Northern Trench,Reillys Trench,United Kingdom,-6.101264984052703,54.4682539
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-16,Northern Trench,Reillys Trench,United Kingdom,-6.101264984052703,54.4682539
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-18,Northern Trench,Reillys Trench,United Kingdom,-6.101264984052703,54.4682539
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-20,Northern Trench,Reillys Trench,United Kingdom,-6.101264984052703,54.4682539
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-29,Neuville Vitasse,Neuville-Vitasse,France,2.8189336,50.2466821
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-29,Warluzel,Warluzel,France,2.4701002,50.2289149
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,235.0,AWD0003ba6,1918-03-29,Sombrin,Sombrin,France,2.498782,50.2401067
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,262.0,AWD0003b9s,1918-03-30,Riviere,Riviere,FR,2.6919999999999997,50.23316
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,262.0,AWD0003b9s,1918-03-30,Warluzel,Warluzel,France,2.4701002,50.2289149
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-01,Warluzel,Warluzel,France,2.4701002,50.2289149
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-01,Liencourt,Liencourt,France,2.4544955,50.2711136
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-01,Bruay,Bruay-la-Buissière,France,2.5461922,50.4821963
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-01,Frevent,Frevent,FR,2.28725,50.27608
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-01,Ourton,Ourton,France,2.4778666,50.4552507
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-02,Ourton,Ourton,France,2.4778666,50.4552507
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-03,Ourton,Ourton,France,2.4778666,50.4552507
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-04,Ourton,Ourton,France,2.4778666,50.4552507
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-05,Fosse 10,Fosse Ronde,France,3.870376,48.5795524
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-11,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,270.0,AWD0003b7v,1918-04-11,Les Caudrons,Nœux-les-Mines,France,2.6621899,50.4754
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,271.0,AWD0003b9d,1918-04-12,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,271.0,AWD0003b9d,1918-04-12,Avelette,Alette,FR,1.8283599999999998,50.51801
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,271.0,AWD0003b9d,1918-04-14,Oblinghem,Oblinghem,France,2.5994339,50.5497228
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,271.0,AWD0003b9d,1918-04-14,Locon,Locon,France,2.66617,50.5705
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,272.0,AWD0003b75,1918-04-26,Lannoy,Lannoy,France,3.2101538,50.6663603
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,272.0,AWD0003b75,1918-04-28,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,274.0,AWD0003bad,1918-05-01,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,274.0,AWD0003bad,1918-05-01,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,274.0,AWD0003bad,1918-05-03,Abbaye,Château-l'Abbaye,France,3.4768145,50.4866972
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,274.0,AWD0003bad,1918-05-03,Lannoy,Lannoy,France,3.2101538,50.6663603
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,275.0,AWD0003b88,1918-05-04,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,275.0,AWD0003b88,1918-05-06,Lapugnoy,Lapugnoy,France,2.5342000000000002,50.5204
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,275.0,AWD0003b88,1918-05-07,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,275.0,AWD0003b88,1918-05-08,Locon,Locon,France,2.66617,50.5705
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,275.0,AWD0003b88,1918-05-16,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,276.0,AWD0003b7c,1918-05-17,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,276.0,AWD0003b7c,1918-05-20,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,277.0,AWD0003b9j,1918-05-25,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,279.0,AWD0003b9r,1918-06-01,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,279.0,AWD0003b9r,1918-06-06,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,280.0,AWD0003b6q,1918-06-13,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,282.0,AWD0003b6j,1918-06-16,Choques,Chocques,FR,2.57193,50.54084
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,282.0,AWD0003b6j,1918-06-16,Brasserie,La Brasserie,France,0.7031196,49.5663566
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,282.0,AWD0003b6j,1918-06-16,Saint-Sauveur,Saint-Sauveur-d'Émalleville,France,0.3034048,49.6143266
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,283.0,AWD0003b8h,1918-06-20,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,284.0,AWD0003b7s,1918-06-26,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,284.0,AWD0003b7s,1918-06-27,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,284.0,AWD0003b7s,1918-06-30,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,290.0,AWD0003b7k,1918-07-01,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,290.0,AWD0003b7k,1918-07-02,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,290.0,AWD0003b7k,1918-07-05,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,291.0,AWD0003ba1,1918-07-09,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,291.0,AWD0003ba1,1918-07-18,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-20,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-20,Vendin,Vendin,France,-0.3123419,48.5125106
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-20,Oblinghem,Oblinghem,France,2.5994339,50.5497228
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-21,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-21,Saint-Sauveur,Saint-Sauveur-la-Pommeraye,France,-1.4448313,48.8464295
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,292.0,AWD0003b6s,1918-07-29,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,293.0,AWD0003b8b,1918-07-29,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,295.0,AWD0003b7g,1918-08-01,Hinges,Hinges,France,2.621913,50.5654606
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,295.0,AWD0003b7g,1918-08-02,Labauvriere,Labeuvriere,FR,2.56268,50.51915
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,295.0,AWD0003b7g,1918-08-02,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,295.0,AWD0003b7g,1918-08-06,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,295.0,AWD0003b7g,1918-08-07,Lieres,Lieres,FR,2.4177,50.554140000000004
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-10,Lieres,Lieres,FR,2.4177,50.554140000000004
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-10,Ferfay,Ferfay,France,2.4227692,50.5195834
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-10,Bellery,Bellery,FR,2.40714,50.53602
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-12,Ferfay,Ferfay,France,2.4227692,50.5195834
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-13,Sus-Saint-Leger,Sus-Saint-Léger,France,2.4329439,50.2389509
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-14,Pernes,Pernes,France,2.4143727,50.4852058
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,296.0,AWD0003b7h,1918-08-14,Sus-Saint-Leger,Sus-Saint-Léger,France,2.4329439,50.2389509
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,297.0,AWD0003b6m,1918-08-14,Sus-Saint-Leger,Sus-Saint-Léger,France,2.4329439,50.2389509
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,297.0,AWD0003b6m,1918-08-19,Berles-Au-Bois,Berles-au-Bois,France,2.6275255,50.1990024
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,297.0,AWD0003b6m,1918-08-20,Berles-Au-Bois,Berles-au-Bois,France,2.6275255,50.1990024
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,297.0,AWD0003b6m,1918-08-20,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,298.0,AWD0003b9i,1918-08-20,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,298.0,AWD0003b9i,1918-08-21,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,298.0,AWD0003b9i,1918-08-21,Quesnoy Farm,Parvillers-le-Quesnoy,France,2.7381625,49.7473905
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,298.0,AWD0003b9i,1918-08-21,Courcelles,Courcelles-le-Comte,France,2.7741831,50.163614
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,298.0,AWD0003b9i,1918-08-21,Achiet-le-Grand,Achiet-le-Grand,France,2.7843609,50.1320114
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,299.0,AWD0003b73,1918-08-22,Gomiecourt,Gomiecourt,FR,2.7989,50.14884
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,300.0,AWD0003b7a,1918-08-23,Gomiecourt,Gomiecourt,FR,2.7989,50.14884
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,300.0,AWD0003b7a,1918-08-24,Sapignies,Sapignies,France,2.832665,50.1334703
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,300.0,AWD0003b7a,1918-08-24,Douchy,Douchy,France,3.1358333,49.7963889
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-25,Douchy,Douchy,France,3.1358333,49.7963889
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-26,Hamlincourt,Hamelincourt,France,2.7974797000000002,50.1832887
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-27,Hamelincourt,Hamelincourt,France,2.7974797000000002,50.1832887
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-28,Hamelincourt,Hamelincourt,France,2.7974797000000002,50.1832887
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-28,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,301.0,AWD0003ba3,1918-08-30,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,302.0,AWD0003b8k,1918-08-30,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,302.0,AWD0003b8k,1918-08-31,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION:  76 Infantry Brigade: 1 Battalion Gordon Highlanders.,305.0,AWD0003b72,1918-09-01,Vraucourt,Vaulx-Vraucourt,France,2.9068006,50.1486717
