#Unit,Date,PageNum,PageID,Place1,Place2,Place3,activity,count,Place1_Geo,Place2_Geo,Place3_Geo,Location,longitude,latitude,name
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-21,4 5,AWD00001wz AWD00001rz,Mons,Binche,Harmignies,activity:attack,1.0,"[3.9519580000000003, 50.454956799999998, 'Mons']","[4.1651629999999997, 50.410300399999997, 'Binche']","[4.0177898999999995, 50.407644599999998, 'Harmignies']","[3.9519580000000003, 50.454956799999998, 'Mons']",3.9519580000000003,50.4549568,Mons
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-24,5 6,AWD00001rz AWD00001x2,Thulin,Audregnies,,activity:attack,8.0,"[3.7393228999999999, 50.429283200000008, 'Thulin']","[3.7202864999999998, 50.381600799999994, 'Audregnies']",,"[3.7393228999999999, 50.429283200000008, 'Thulin']",3.7393229,50.42928320000001,Thulin
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-06,16,AWD00001vy,Pecy,Gastins,La Noue,activity:attack,1.0,"[3.0822099999999999, 48.65551, 'Pecy']","[3.0205481000000001, 48.628248499999998, 'Gastins']","[3.6108788999999999, 48.742849, 'La Noue']","[3.0822099999999999, 48.65551, 'Pecy']",3.08221,48.65551,Pecy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-07,16 17,AWD00001vy AWD00001qw,Pecy,Le Buisson Bailly,Feraubry,activity:attack,5.0,"[3.0822099999999999, 48.65551, 'Pecy']","[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']","[3.2676799999999999, 48.76041, 'Feraubry']","[3.0822099999999999, 48.65551, 'Pecy']",3.08221,48.65551,Pecy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-07,17,AWD00001qw,Le Buisson Bailly,Sablonnieres,Bassevelle,activity:attack,5.0,"[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']","[3.2970199999999998, 48.875709999999998, 'Sablonnieres']","[3.2877267999999997, 48.927182700000003, 'Bassevelle']","[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']",2.2653844,48.746781899999995,Verrières-le-Buisson
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-14,17 18,AWD00001qw AWD00001ur,Longueval,Pargnan,Bourg,activity:attack,10.0,"[2.8039931999999999, 50.026224299999996, 'Longueval']","[3.6914712000000001, 49.400321399999996, 'Pargnan']","[3.6540786000000001, 49.396351600000003, 'Bourg-et-Comin']","[2.8039931999999999, 50.026224299999996, 'Longueval']",2.8039932,50.026224299999996,Longueval
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-14,18,AWD00001ur,Pargnan,Soupir,Vendresse,activity:attack,2.0,"[3.6914712000000001, 49.400321399999996, 'Pargnan']","[3.5939800000000002, 49.406300000000002, 'Soupir']","[4.7929447999999999, 49.603653999999999, 'Vendresse']","[3.6914712000000001, 49.400321399999996, 'Pargnan']",3.6914712,49.400321399999996,Pargnan
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-16,18,AWD00001ur,Chavonne,,,activity:attack,1.0,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",,,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",3.5695699999999997,49.4051,Chavonne
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-16,18,AWD00001ur,Chavonne,,,activity:attack,4.0,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",,,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",3.5695699999999997,49.4051,Chavonne
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-17,18,AWD00001ur,Chavonne,,,activity:attack,2.0,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",,,"[3.5695699999999997, 49.405099999999997, 'Chavonne']",3.5695699999999997,49.4051,Chavonne
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-30,20 21,AWD00001ui AWD00001q1,Fretoy,Longueval,,activity:attack,1.0,"[2.8658097999999996, 47.299448799999993, 'Fretoy']","[2.8039931999999999, 50.026224299999996, 'Longueval']",,"[2.8658097999999996, 47.299448799999993, 'Fretoy']",2.8658097999999996,47.29944879999999,Fretoy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-07,26,AWD00001vs,Malpart,Montdidier,,activity:attack,1.0,"[2.4977478999999998, 49.692307399999997, 'Malpart']","[2.5701959999999997, 49.646020399999998, 'Montdidier']",,"[2.4977478999999998, 49.692307399999997, 'Malpart']",2.4977479,49.6923074,Malpart
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-11,27,AWD00001mh,Vierhouck,Houdain,Verterue,activity:attack,3.0,,"[2.5367842, 50.453812599999999, 'Houdain']","[5.5060689000000007, 49.716401700000006, 'Verterme']","[2.5367842, 50.453812599999999, 'Houdain']",2.5367842,50.4538126,Houdain
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-12,27,AWD00001mh,Strazeele,Vieux Berquin,,activity:attack,5.0,"[2.6322141000000001, 50.726931399999998, 'Strazeele']","[2.6437922999999999, 50.694805200000005, 'Vieux-Berquin']",,"[2.6322141000000001, 50.726931399999998, 'Strazeele']",2.6322141,50.7269314,Strazeele
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-13,27 28,AWD00001mh AWD00001pm,Thieushouck,Thieushoer,Hazebrouck,activity:attack,7.0,,,"[2.5360331, 50.722611299999997, 'Hazebrouck']","[2.5360331, 50.722611299999997, 'Hazebrouck']",2.5360331,50.7226113,Hazebrouck
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-16,28,AWD00001pm,Lys,Locre,,activity:attack,1.0,"[-0.35256009999999999, 43.130034100000003, 'Lys']","[11.232014100000001, 45.711117600000001, 'Locre']",,"[-0.35256009999999999, 43.130034100000003, 'Lys']",-0.3525601,43.1300341,Lys
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-17,28 29,AWD00001pm AWD00001sh,Lys,Houplines,Neuve Eglise,activity:attack,2.0,"[-0.35256009999999999, 43.130034100000003, 'Lys']","[2.9104188999999998, 50.690458899999996, 'Houplines']","[2.9834299999999998, 44.927869999999999, 'Neuveglise']","[-0.35256009999999999, 43.130034100000003, 'Lys']",-0.3525601,43.1300341,Lys
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-18,29,AWD00001sh,Ploegsteert,Pont Rouge,,activity:attack,5.0,"[2.8803139, 50.726220399999995, 'Ploegsteert']","[5.8699868000000004, 46.018050299999999, 'Pont Rouge']",,"[2.8803139, 50.726220399999995, 'Ploegsteert']",2.8803139,50.726220399999995,Ploegsteert
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-21,30 31,AWD00001qb AWD00001ud,Wulverghem,Ploegsteert,Messines,activity:attack,1.0,"[2.85243, 50.760210000000001, 'Wulvergem']","[2.8803139, 50.726220399999995, 'Ploegsteert']","[0.44687090000000002, 44.416204399999998, 'Messines']","[2.85243, 50.760210000000001, 'Wulvergem']",2.85243,50.76021,Wulvergem
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-28,32,AWD00001pk,La Couture,Neuve Chapelle,,activity:attack,4.0,"[2.7129084999999997, 50.5801874, 'La Couture']","[2.7799148999999996, 50.583883, 'Neuve-Chapelle']",,"[2.7129084999999997, 50.5801874, 'La Couture']",2.7129084999999997,50.5801874,La Couture
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-30,33,AWD00001v0,Neuve Eglise,Messines,,activity:attack,1.0,"[2.9834299999999998, 44.927869999999999, 'Neuveglise']","[0.44687090000000002, 44.416204399999998, 'Messines']",,"[2.9834299999999998, 44.927869999999999, 'Neuveglise']",2.98343,44.92787,Neuveglise
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-11-12,50,AWD00001s8,Ypres,,,activity:attack,1.0,"[2.8846047000000001, 50.852194700000005, 'Ypres']",,,"[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-11-14,50 51,AWD00001s8 AWD00001mk,Zillebeke,,,activity:attack,1.0,"[2.9224028999999998, 50.834638500000004, 'Zillebeke']",,,"[2.9224028999999998, 50.834638500000004, 'Zillebeke']",2.9224029,50.834638500000004,Zillebeke
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-11-17,51 52,AWD00001mk AWD00001x4,Menin,Chateau Reichenburg,,activity:attack,3.0,"[3.1156565000000001, 50.796987899999998, 'Menin']","[1.8217209999999999, 49.285037799999998, 'Trie-Château']",,"[3.1156565000000001, 50.796987899999998, 'Menin']",3.1156565,50.7969879,Menin
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-02-09,72,AWD00001q3,Meteren,,,activity:attack,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-02-19,73,AWD00001u8,Meteren,,,activity:attack,2.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-03-04,77 78,AWD00001os AWD00001pc,Zillebeke,Ecole de Bienfaisance,Ecole de Bien,activity:attack,2.0,"[2.9224028999999998, 50.834638500000004, 'Zillebeke']",,,"[2.9224028999999998, 50.834638500000004, 'Zillebeke']",2.9224029,50.834638500000004,Zillebeke
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-04-06,83,AWD00001s9,Meteren,,,activity:attack,1.0,"[5.2832385999999998, 51.863605, 'Meteren']",,,"[5.2832385999999998, 51.863605, 'Meteren']",5.2832386,51.863605,Meteren
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-04-23,84 85,AWD00001v5 AWD00001nd,Brielen,Poperinghe,,activity:attack,1.0,"[2.8475388000000001, 50.8689046, 'Brielen']","[2.7265900000000003, 50.853859999999997, 'Poperinge']",,"[2.8475388000000001, 50.8689046, 'Brielen']",2.8475388,50.8689046,Brielen
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-04-27,86,AWD00001xw,Woesten,,,activity:attack,1.0,"[2.7903755000000001, 50.900419399999997, 'Woesten']",,,"[2.7903755000000001, 50.900419399999997, 'Woesten']",2.7903755,50.9004194,Woesten
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-05-23,96 97,AWD00001pr AWD00001r7,Ypres,Hooge,,activity:attack,1.0,"[2.8846047000000001, 50.852194700000005, 'Ypres']","[8.5455245268742352, 54.568344750000001, 'Hooge']",,"[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-05-24,97,AWD00001r7,Hooge,,,activity:attack,1.0,"[8.5455245268742352, 54.568344750000001, 'Hooge']",,,"[8.5455245268742352, 54.568344750000001, 'Hooge']",8.545524526874235,54.56834475,Hooge
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-09-12,125,AWD00001vx,Zeggers Cappel,,,activity:attack,1.0,"[2.5075845999999999, 50.928272799999995, 'West-Cappel']",,,"[2.5075845999999999, 50.928272799999995, 'West-Cappel']",2.5075846,50.928272799999995,West-Cappel
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1915-11-05,135,AWD00001qn,Elnes,,,activity:attack,1.0,"[2.1255700000000002, 50.689520000000002, 'Elnes']",,,"[2.1255700000000002, 50.689520000000002, 'Elnes']",2.12557,50.68952,Elnes
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-04-11,248,AWD00001se,Greenland Hill,Hervin Farm,Fampoux,activity:attack,7.0,,,"[2.8686432000000002, 50.302264899999997, 'Fampoux']","[2.8686432000000002, 50.302264899999997, 'Fampoux']",2.8686432,50.3022649,Fampoux
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-04-12,248 249 255,AWD00001se AWD00001rs AWD00001vz,Arras,Blangy,Frevin Capelle,activity:attack,3.0,"[2.7772210999999998, 50.291047999999996, 'Arras']","[2.8007122000000004, 50.301505499999998, 'Saint-Laurent-Blangy']","[2.6347999999999998, 50.348410000000001, 'Frevin-Capelle']","[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-04-30,253 254 255,AWD00001mc AWD00001ry AWD00001vz,Samer,Le Biez,Hersin,activity:attack,1.0,"[1.7469188000000002, 50.639271700000002, 'Samer']","[-2.0264053, 48.1804159, 'Le Biez']","[2.6484953999999998, 50.447235999999997, 'Hersin-Coupigny']","[1.7469188000000002, 50.639271700000002, 'Samer']",1.7469188000000002,50.6392717,Samer
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-07-31,280 281 282 283 284 285 286,AWD00001tj AWD00001te AWD00001mm AWD00001xn AWD00001um AWD00001tt AWD00001nz,Aconite Trench,Absalom,Vendin Alley,activity:attack,8.0,"[-1.013536, 51.494467, 'Trench Green']",,"[2.6042300000000003, 50.546199999999999, 'Vendin-lès-Béthune']","[-1.013536, 51.494467, 'Trench Green']",-1.013536,51.494467,Trench Green
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-08-24,292,AWD00001sx,Merville,,,activity:attack,1.0,"[2.6387499000000001, 50.6436584, 'Merville']",,,"[2.6387499000000001, 50.6436584, 'Merville']",2.6387499,50.6436584,Merville
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-10-03,300,AWD00001un,Bernieulles,,,activity:attack,1.0,"[1.77285, 50.554600000000001, 'Bernieulles']",,,"[1.77285, 50.554600000000001, 'Bernieulles']",1.77285,50.5546,Bernieulles
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-11-20,309 310,AWD00001mx AWD00001ol,Flesguieres,Canal de l'Escaut,Noyelles,activity:attack,7.0,"[1.7594900000000002, 44.81324, 'Falguieres']",,"[2.3966668999999996, 50.461525899999998, 'Noyelles']","[1.7594900000000002, 44.81324, 'Falguieres']",1.7594900000000002,44.81324,Falguieres
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-11-21,310 311 312,AWD00001ol AWD00001tp AWD00001ro,Bois de Neuf,Cantaing,Noyelles,activity:attack,14.0,"[2.7932915, 48.915995500000001, 'Le Bois Neuf']","[3.1572832000000002, 50.147437400000001, 'Cantaing-sur-Escaut']","[2.3966668999999996, 50.461525899999998, 'Noyelles']","[2.7932915, 48.915995500000001, 'Le Bois Neuf']",2.7932915,48.9159955,Le Bois Neuf
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-11-23,313,AWD00001tq,Bourlon Wood,Fontaine,Metz-En-Couture,activity:attack,1.0,,"[1.2610828999999999, 49.186077600000004, 'Fontaine-Bellenger']","[3.0643956000000001, 50.067371899999998, 'Metz-en-Couture']","[1.2610828999999999, 49.186077600000004, 'Fontaine-Bellenger']",1.2610829,49.186077600000004,Fontaine-Bellenger
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-01-18,328 333,AWD00001xo AWD00001rp,Doingt,Little Bill,Ascension Wood,activity:attack,1.0,"[2.9659142000000003, 49.922705700000002, 'Doingt']","[-0.64190360000000002, 51.8946884, 'Little Billington']",,"[2.9659142000000003, 49.922705700000002, 'Doingt']",2.9659142000000003,49.9227057,Doingt
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-01-20,329 333 334,AWD00001tr AWD00001rp AWD00001q4,Ascension Farm,A2 Sub Sector,Doingt,activity:attack,3.0,,,"[2.9659142000000003, 49.922705700000002, 'Doingt']","[2.9659142000000003, 49.922705700000002, 'Doingt']",2.9659142000000003,49.9227057,Doingt
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-01-21,334,AWD00001q4,Le Verguier,Vadencourt,A2 Sub Sector,activity:attack,1.0,"[3.1705771, 49.924188899999997, 'Le Verguier']","[3.5797222, 49.93, 'Vadencourt']",,"[3.1705771, 49.924188899999997, 'Le Verguier']",3.1705771,49.9241889,Le Verguier
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-01-24,336,AWD00001w5,Vadencourt,Buisson Ridge,,activity:attack,1.0,"[3.5797222, 49.93, 'Vadencourt']","[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']",,"[3.5797222, 49.93, 'Vadencourt']",3.5797222,49.93,Vadencourt
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-03-21,345,AWD00001xa,Doingt,Le Mesnil,,activity:attack,2.0,"[2.9659142000000003, 49.922705700000002, 'Doingt']","[-1.6958746999999998, 49.3692396, 'Le Mesnil']",,"[2.9659142000000003, 49.922705700000002, 'Doingt']",2.9659142000000003,49.9227057,Doingt
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-03-27,346,AWD00001sg,Mericourt,Treux,,activity:attack,4.0,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]","[2.5909646, 49.957839, 'Treux']",,"[2.5654499999999998, 49.952129999999997, ""Mericourt-l'Abbe""]",2.56545,49.95213,Mericourt-l'Abbe
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-08-08,372 373 374,AWD00001t8 AWD00001vu AWD00001mg,Guillaucourt,Wiencourt,Caix,activity:attack,3.0,"[2.6287896000000002, 49.842454700000005, 'Guillaucourt']","[2.6116834999999998, 49.845958899999999, ""Wiencourt-l'Équipée""]","[2.6462567000000004, 49.816769399999998, 'Caix']","[2.6287896000000002, 49.842454700000005, 'Guillaucourt']",2.6287896,49.842454700000005,Guillaucourt
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-08-09,374 375 376 377,AWD00001mg AWD00001re AWD00001q5 AWD00001xg,Caix,Vrely,Meharicourt,activity:attack,8.0,"[2.6462567000000004, 49.816769399999998, 'Caix']","[2.6948099999999999, 49.798900000000003, 'Vrely']","[2.7319599999999999, 49.797710000000002, 'Meharicourt']","[2.6462567000000004, 49.816769399999998, 'Caix']",2.6462567000000004,49.8167694,Caix
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1918-08-21,379 380,AWD00001ti AWD00001mw,Jewel Valley,Calveley Copse,Courcelles,activity:attack,1.0,,"[-0.80523030000000007, 51.042194700000003, 'Woodfield Copse']","[2.7741831000000001, 50.163614000000003, 'Courcelles-le-Comte']","[-0.80523030000000007, 51.042194700000003, 'Woodfield Copse']",-0.8052303000000001,51.0421947,Woodfield Copse
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1917-07-02,276,AWD00001w6,Calonne,,,activity:clearing,1.0,"[3.4371661000000002, 50.578325, 'Calonne']",,,"[3.4371661000000002, 50.578325, 'Calonne']",3.4371661000000002,50.578325,Calonne
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-21,4 5,AWD00001wz AWD00001rz,Mons,Binche,Harmignies,activity:enemy_activity,7.0,"[3.9519580000000003, 50.454956799999998, 'Mons']","[4.1651629999999997, 50.410300399999997, 'Binche']","[4.0177898999999995, 50.407644599999998, 'Harmignies']","[3.9519580000000003, 50.454956799999998, 'Mons']",3.9519580000000003,50.4549568,Mons
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-24,5 6,AWD00001rz AWD00001x2,Thulin,Audregnies,,activity:enemy_activity,3.0,"[3.7393228999999999, 50.429283200000008, 'Thulin']","[3.7202864999999998, 50.381600799999994, 'Audregnies']",,"[3.7393228999999999, 50.429283200000008, 'Thulin']",3.7393229,50.42928320000001,Thulin
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-25,6 7,AWD00001x2 AWD00001ph,Le Cateau,Flavy-le-Meldeux,Audregnies,activity:enemy_activity,2.0,"[3.5399375000000002, 50.101713399999994, 'Le Cateau-Cambrésis']","[3.0459495999999997, 49.686038200000006, 'Flavy-le-Meldeux']","[3.7202864999999998, 50.381600799999994, 'Audregnies']","[3.5399375000000002, 50.101713399999994, 'Le Cateau-Cambrésis']",3.5399375,50.101713399999994,Le Cateau-Cambrésis
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-26,6 7,AWD00001x2 AWD00001ph,Le Cateau,Maretz,Montigny,activity:enemy_activity,2.0,"[3.5399375000000002, 50.101713399999994, 'Le Cateau-Cambrésis']","[3.4181269999999997, 50.046955799999999, 'Maretz']","[3.4094023, 50.091136200000001, 'Montigny-en-Cambrésis']","[3.5399375000000002, 50.101713399999994, 'Le Cateau-Cambrésis']",3.5399375,50.101713399999994,Le Cateau-Cambrésis
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-08-30,8,AWD00001w1,Vieux Moulin,,,activity:enemy_activity,3.0,"[6.7259478000000001, 48.120250200000001, 'Vieux Moulin']",,,"[6.7259478000000001, 48.120250200000001, 'Vieux Moulin']",6.7259478,48.1202502,Vieux Moulin
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-02,16,AWD00001vy,Thieux,Mont l'Eveque,,activity:enemy_activity,4.0,"[2.6688472000000001, 49.007986899999999, 'Thieux']","[2.6333299999999999, 49.200000000000003, ""Mont-l'Eveque""]",,"[2.6688472000000001, 49.007986899999999, 'Thieux']",2.6688472,49.0079869,Thieux
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-06,16,AWD00001vy,Pecy,Gastins,La Noue,activity:enemy_activity,3.0,"[3.0822099999999999, 48.65551, 'Pecy']","[3.0205481000000001, 48.628248499999998, 'Gastins']","[3.6108788999999999, 48.742849, 'La Noue']","[3.0822099999999999, 48.65551, 'Pecy']",3.08221,48.65551,Pecy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-07,16 17,AWD00001vy AWD00001qw,Pecy,Le Buisson Bailly,Feraubry,activity:enemy_activity,2.0,"[3.0822099999999999, 48.65551, 'Pecy']","[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']","[3.2676799999999999, 48.76041, 'Feraubry']","[3.0822099999999999, 48.65551, 'Pecy']",3.08221,48.65551,Pecy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-07,17,AWD00001qw,Le Buisson Bailly,Sablonnieres,Bassevelle,activity:enemy_activity,1.0,"[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']","[3.2970199999999998, 48.875709999999998, 'Sablonnieres']","[3.2877267999999997, 48.927182700000003, 'Bassevelle']","[2.2653843999999999, 48.746781899999995, 'Verrières-le-Buisson']",2.2653844,48.746781899999995,Verrières-le-Buisson
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-11,17,AWD00001qw,Rozet-St-Albu,Arcy-St-Restitute,,activity:enemy_activity,1.0,"[3.3004800000000003, 49.194899999999997, 'Rozet-Saint-Albin']","[3.4641700000000002, 49.252380000000002, 'Arcy-Sainte-Restitue']",,"[3.3004800000000003, 49.194899999999997, 'Rozet-Saint-Albin']",3.3004800000000003,49.1949,Rozet-Saint-Albin
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-14,17 18,AWD00001qw AWD00001ur,Longueval,Pargnan,Bourg,activity:enemy_activity,3.0,"[2.8039931999999999, 50.026224299999996, 'Longueval']","[3.6914712000000001, 49.400321399999996, 'Pargnan']","[3.6540786000000001, 49.396351600000003, 'Bourg-et-Comin']","[2.8039931999999999, 50.026224299999996, 'Longueval']",2.8039932,50.026224299999996,Longueval
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-14,18,AWD00001ur,Pargnan,Soupir,Vendresse,activity:enemy_activity,3.0,"[3.6914712000000001, 49.400321399999996, 'Pargnan']","[3.5939800000000002, 49.406300000000002, 'Soupir']","[4.7929447999999999, 49.603653999999999, 'Vendresse']","[3.6914712000000001, 49.400321399999996, 'Pargnan']",3.6914712,49.400321399999996,Pargnan
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-09-30,20 21,AWD00001ui AWD00001q1,Fretoy,Longueval,,activity:enemy_activity,1.0,"[2.8658097999999996, 47.299448799999993, 'Fretoy']","[2.8039931999999999, 50.026224299999996, 'Longueval']",,"[2.8658097999999996, 47.299448799999993, 'Fretoy']",2.8658097999999996,47.29944879999999,Fretoy
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-11,27,AWD00001mh,Vierhouck,Houdain,Verterue,activity:enemy_activity,1.0,,"[2.5367842, 50.453812599999999, 'Houdain']","[5.5060689000000007, 49.716401700000006, 'Verterme']","[2.5367842, 50.453812599999999, 'Houdain']",2.5367842,50.4538126,Houdain
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-12,27,AWD00001mh,Strazeele,Vieux Berquin,,activity:enemy_activity,1.0,"[2.6322141000000001, 50.726931399999998, 'Strazeele']","[2.6437922999999999, 50.694805200000005, 'Vieux-Berquin']",,"[2.6322141000000001, 50.726931399999998, 'Strazeele']",2.6322141,50.7269314,Strazeele
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-16,28,AWD00001pm,Lys,Locre,,activity:enemy_activity,3.0,"[-0.35256009999999999, 43.130034100000003, 'Lys']","[11.232014100000001, 45.711117600000001, 'Locre']",,"[-0.35256009999999999, 43.130034100000003, 'Lys']",-0.3525601,43.1300341,Lys
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-20,30,AWD00001qb,Messines,Ploegsteert,Saint Ives,activity:enemy_activity,5.0,"[0.44687090000000002, 44.416204399999998, 'Messines']","[2.8803139, 50.726220399999995, 'Ploegsteert']","[-0.076560000000000003, 52.332509999999999, 'Saint Ives']","[0.44687090000000002, 44.416204399999998, 'Messines']",0.4468709,44.4162044,Messines
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-21,30 31,AWD00001qb AWD00001ud,Wulverghem,Ploegsteert,Messines,activity:enemy_activity,7.0,"[2.85243, 50.760210000000001, 'Wulvergem']","[2.8803139, 50.726220399999995, 'Ploegsteert']","[0.44687090000000002, 44.416204399999998, 'Messines']","[2.85243, 50.760210000000001, 'Wulvergem']",2.85243,50.76021,Wulvergem
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-22,31,AWD00001ud,Le Gheer,Wulverghem,Ploegsteert,activity:enemy_activity,4.0,"[2.9120512000000001, 50.731510399999998, 'Le Gheer']","[2.85243, 50.760210000000001, 'Wulvergem']","[2.8801899999999998, 50.726590000000002, 'Ploegsteert']","[2.9120512000000001, 50.731510399999998, 'Le Gheer']",2.9120512,50.7315104,Le Gheer
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-23,31,AWD00001ud,Wulverghem,Messines,,activity:enemy_activity,4.0,"[2.85243, 50.760210000000001, 'Wulvergem']","[0.44687090000000002, 44.416204399999998, 'Messines']",,"[2.85243, 50.760210000000001, 'Wulvergem']",2.85243,50.76021,Wulvergem
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-24,31,AWD00001ud,Messines,,,activity:enemy_activity,1.0,"[0.44687090000000002, 44.416204399999998, 'Messines']",,,"[0.44687090000000002, 44.416204399999998, 'Messines']",0.4468709,44.4162044,Messines
1 CAVALRY DIVISION: 9 (Queen's Royal) Lancers,1914-10-25,32,AWD00001pk,Wulverghem,,,activity:enemy_activity,2.0,"[2.85243, 50.760210000000001, 'Wulvergem']",,,"[2.85243, 50.760210000000001, 'Wulvergem']",2.85243,50.76021,Wulvergem
