#Unit,Date,PageNum,PageID,Place1,Place2,Place3,activity,count,Place1_Geo,Place2_Geo,Place3_Geo,Location,longitude,latitude,name
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-11-29,13 15,AWD0000n0v AWD0000n1h,Verbranden Molen,Verbrandenmolen,,activity:attack,1.0,"[3.6621571000000004, 51.337804900000002, 'Nieuwlandsche Molen']","[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,"[3.6621571000000004, 51.337804900000002, 'Nieuwlandsche Molen']",3.6621571000000004,51.3378049,Nieuwlandsche Molen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-11-30,13 14 15,AWD0000n0v AWD0000myh AWD0000n1h,Verbrandenmolen,Eecke,Verbranden Molen,activity:attack,6.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']","[2.5966366000000001, 50.779085200000004, 'Eecke']","[3.6621571000000004, 51.337804900000002, 'Nieuwlandsche Molen']","[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-02,18,AWD0000mwr,Verbrandenmolen,,,activity:attack,4.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-02,18,AWD0000mwr,Verbrandenmolen,,,activity:attack,5.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-12,18,AWD0000mwr,Renninghelst,,,activity:attack,1.0,"[2.7706599999999999, 50.81514, 'Reningelst']",,,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-13,18 19,AWD0000mwr AWD0000mvb,Renninghelst,Verbrandenmolen,,activity:attack,2.0,"[2.7706599999999999, 50.81514, 'Reningelst']","[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,"[2.7706599999999999, 50.81514, 'Reningelst']",2.77066,50.81514,Reningelst
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-26,20,AWD0000n02,Verbrandenmolen,,,activity:attack,6.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-28,20,AWD0000n02,Verbrandenmolen,,,activity:attack,4.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1915-12-29,21,AWD0000mxm,Verbrandenmolen,,,activity:attack,1.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-01-20,27,AWD0000mzt,Verbrandenmolen,,,activity:attack,5.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-01-21,27,AWD0000mzt,Verbrandenmolen,,,activity:attack,6.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-01-22,27,AWD0000mzt,Verbrandenmolen,,,activity:attack,2.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-01-23,28,AWD0000mzx,Verbrandenmolen,,,activity:attack,1.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-02-03,32,AWD0000n2l,Verbrandenmolen,,,activity:attack,1.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-02-03,32,AWD0000n2l,Verbrandenmolen,,,activity:attack,1.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-02-05,32,AWD0000n2l,Verbrandenmolen,,,activity:attack,6.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-03-03,36,AWD0000mxg,Poperinge,Poperinghe,,activity:attack,1.0,"[2.7265900000000003, 50.853859999999997, 'Poperinge']","[2.7265900000000003, 50.853859999999997, 'Poperinge']",,"[2.7265900000000003, 50.853859999999997, 'Poperinge']",2.7265900000000003,50.85386,Poperinge
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-03-04,36,AWD0000mxg,Mettet,Poperinge,Poperinghe,activity:attack,3.0,"[4.6584949, 50.321209400000001, 'Mettet']","[2.7265900000000003, 50.853859999999997, 'Poperinge']","[2.7265900000000003, 50.853859999999997, 'Poperinge']","[4.6584949, 50.321209400000001, 'Mettet']",4.6584949,50.3212094,Mettet
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-03-13,37,AWD0000my1,Ypres,Verbrandenmolen,,activity:attack,1.0,"[2.8846047000000001, 50.852194700000005, 'Ypres']","[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",,"[2.8846047000000001, 50.852194700000005, 'Ypres']",2.8846047,50.852194700000005,Ypres
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-03-31,39 54 56 57 58 59,AWD0000n1f AWD0000mrd AWD0000mwq AWD0000mrr AWD0000n18 AWD0000mvj,Dickebush,Scottish Wood,Verbrandenmolen,activity:attack,3.0,"[2.8287300000000002, 50.821309999999997, 'Dikkebus']","[-3.040467, 55.606032400000004, 'Kite Wood']","[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']","[2.8287300000000002, 50.821309999999997, 'Dikkebus']",2.82873,50.82131,Dikkebus
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-04-02,62,AWD0000mwi,Verbrandenmolen,Scottish Wood,,activity:attack,2.0,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']","[-3.040467, 55.606032400000004, 'Kite Wood']",,"[2.9212400000000001, 50.825519999999997, 'Verbrandenmolen']",2.92124,50.82552,Verbrandenmolen
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-04-03,62,AWD0000mwi,Scottish Wood,,,activity:attack,5.0,"[-3.040467, 55.606032400000004, 'Kite Wood']",,,"[-3.040467, 55.606032400000004, 'Kite Wood']",-3.040467,55.606032400000004,Kite Wood
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-04-30,64 65 66 67 68 69 70 71 72 73,AWD0000mwj AWD0000myo AWD0000mzy AWD0000mzb AWD0000mwl AWD0000mz2 AWD0000mx3 AWD0000n0l AWD0000mze AWD0000n1o,Kemmel Shelters,Locre,Eecke,activity:attack,16.0,,"[11.232014100000001, 45.711117600000001, 'Locre']","[2.5966366000000001, 50.779085200000004, 'Eecke']","[11.232014100000001, 45.711117600000001, 'Locre']",11.2320141,45.7111176,Locre
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-05-11,78,AWD0000n21,Kemmel,,,activity:attack,2.0,"[2.8258709, 50.7828552, 'Kemmel']",,,"[2.8258709, 50.7828552, 'Kemmel']",2.8258709,50.7828552,Kemmel
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-07-17,91,AWD0000mvp,Longueval,Caterpillar Wood,,activity:attack,2.0,"[2.8039931999999999, 50.026224299999996, 'Longueval']",,,"[2.8039931999999999, 50.026224299999996, 'Longueval']",2.8039932,50.026224299999996,Longueval
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-07-18,92,AWD0000mw1,Longueval,Caterpillar Valley,,activity:attack,2.0,"[2.8039931999999999, 50.026224299999996, 'Longueval']",,,"[2.8039931999999999, 50.026224299999996, 'Longueval']",2.8039932,50.026224299999996,Longueval
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-07-22,94,AWD0000mvd,Carnoy,Longueval,,activity:attack,1.0,"[2.9068307999999998, 50.590218499999999, 'Carnoy']","[2.8039931999999999, 50.026224299999996, 'Longueval']",,"[2.9068307999999998, 50.590218499999999, 'Carnoy']",2.9068308,50.5902185,Carnoy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-07-23,94,AWD0000mvd,Longueval,Delville Wood,,activity:attack,2.0,"[2.8039931999999999, 50.026224299999996, 'Longueval']",,,"[2.8039931999999999, 50.026224299999996, 'Longueval']",2.8039932,50.026224299999996,Longueval
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-08-16,102 103,AWD0000muu AWD0000n0j,Edward Trench,Talus Boise,Shute Trench,activity:attack,8.0,,,"[-1.013536, 51.494467, 'Trench Green']","[-1.013536, 51.494467, 'Trench Green']",-1.013536,51.494467,Trench Green
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-08-17,103,AWD0000n0j,Lone Trench,Edward Trench,,activity:attack,6.0,"[-1.013536, 51.494467, 'Trench Green']",,,"[-1.013536, 51.494467, 'Trench Green']",-1.013536,51.494467,Trench Green
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-08-19,103,AWD0000n0j,Carnoy,Lone Trench,,activity:attack,6.0,"[2.7563297000000002, 49.985337899999998, 'Carnoy']","[-1.013536, 51.494467, 'Trench Green']",,"[2.7563297000000002, 49.985337899999998, 'Carnoy']",2.7563297,49.9853379,Carnoy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-10-20,118,AWD0000mxp,Bertrancourt,,,activity:attack,1.0,"[2.5559172000000001, 50.0933584, 'Bertrancourt']",,,"[2.5559172000000001, 50.0933584, 'Bertrancourt']",2.5559172,50.0933584,Bertrancourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-10-26,122,AWD0000mww,Roland Trench,Courcelles,,activity:attack,1.0,"[2.0205696999999998, 50.127892799999998, 'Maison-Roland']","[3.0139099999999996, 49.926749999999998, 'Buire-Courcelles']",,"[2.0205696999999998, 50.127892799999998, 'Maison-Roland']",2.0205697,50.1278928,Maison-Roland
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-11-13,126 128,AWD0000n1t AWD0000n09,Monk Trench,Bus,,activity:attack,6.0,"[-1.013536, 51.494467, 'Trench Green']","[2.9646497000000003, 50.0645843, 'Bus']",,"[-1.013536, 51.494467, 'Trench Green']",-1.013536,51.494467,Trench Green
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-12-02,132,AWD0000mxr,Serres,,,activity:attack,1.0,"[3.0954359, 44.201506899999998, 'Serres']",,,"[3.0954359, 44.201506899999998, 'Serres']",3.0954359,44.2015069,Serres
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-12-05,134,AWD0000mu4,Serre,Bus,,activity:attack,4.0,"[15.185554000000002, 40.582510999999997, 'Serre']","[2.9646497000000003, 50.0645843, 'Bus']",,"[15.185554000000002, 40.582510999999997, 'Serre']",15.185554000000002,40.582511,Serre
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1916-12-21,137,AWD0000mxx,Bus,Nairne,,activity:attack,1.0,"[2.9646497000000003, 50.0645843, 'Bus']","[-3.8797299999999999, 57.580940000000012, 'Nairn']",,"[2.9646497000000003, 50.0645843, 'Bus']",2.9646497000000003,50.0645843,Bus
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-01-05,141,AWD0000mtr,Acheux,,,activity:attack,2.0,"[2.5306202, 50.072899399999997, 'Acheux-en-Amiénois']",,,"[2.5306202, 50.072899399999997, 'Acheux-en-Amiénois']",2.5306202,50.0728994,Acheux-en-Amiénois
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-03-26,155,AWD0000my9,Liencourt,Berlencourt,,activity:attack,1.0,"[2.4544955000000002, 50.2711136, 'Liencourt']","[2.4234539000000002, 50.279324799999998, 'Berlencourt-le-Cauroy']",,"[2.4544955000000002, 50.2711136, 'Liencourt']",2.4544955,50.2711136,Liencourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-03-27,155,AWD0000my9,Liencourt,,,activity:attack,1.0,"[2.4544955000000002, 50.2711136, 'Liencourt']",,,"[2.4544955000000002, 50.2711136, 'Liencourt']",2.4544955,50.2711136,Liencourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-03-28,155,AWD0000my9,Liencourt,,,activity:attack,1.0,"[2.4544955000000002, 50.2711136, 'Liencourt']",,,"[2.4544955000000002, 50.2711136, 'Liencourt']",2.4544955,50.2711136,Liencourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-05,157,AWD0000mwf,Tilloy,Arras,,activity:attack,2.0,"[1.5803775, 50.139136900000004, 'Tilloy']","[2.7772210999999998, 50.291047999999996, 'Arras']",,"[1.5803775, 50.139136900000004, 'Tilloy']",1.5803775,50.139136900000004,Tilloy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-07,158,AWD0000n1i,Arras,Rue Gambetta,,activity:attack,3.0,"[2.7772210999999998, 50.291047999999996, 'Arras']",,,"[2.7772210999999998, 50.291047999999996, 'Arras']",2.7772210999999998,50.291047999999996,Arras
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-08,158,AWD0000n1i,Cambrai Road,Arras,,activity:attack,2.0,"[2.9813751000000002, 50.121371400000001, 'Beaumetz-lès-Cambrai']","[2.7772210999999998, 50.291047999999996, 'Arras']",,"[2.9813751000000002, 50.121371400000001, 'Beaumetz-lès-Cambrai']",2.9813751,50.1213714,Beaumetz-lès-Cambrai
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-09,158 159 160,AWD0000n1i AWD0000mxk AWD0000mu9,Tilloy,Arras,,activity:attack,15.0,"[1.5803775, 50.139136900000004, 'Tilloy']","[2.7772210999999998, 50.291047999999996, 'Arras']",,"[1.5803775, 50.139136900000004, 'Tilloy']",1.5803775,50.139136900000004,Tilloy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-10,160,AWD0000mu9,Tilloy,,,activity:attack,1.0,"[1.5803775, 50.139136900000004, 'Tilloy']",,,"[1.5803775, 50.139136900000004, 'Tilloy']",1.5803775,50.139136900000004,Tilloy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-11,160 161,AWD0000mu9 AWD0000mue,Tilloy,Guemappe,,activity:attack,9.0,"[1.5803775, 50.139136900000004, 'Tilloy']","[2.88984, 50.254280000000001, 'Guemappe']",,"[1.5803775, 50.139136900000004, 'Tilloy']",1.5803775,50.139136900000004,Tilloy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-04-27,165,AWD0000mvh,Monchy,,,activity:attack,1.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-05-12,168,AWD0000mz6,Monchy,,,activity:attack,6.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-05-14,169,AWD0000mxv,Monchy,,,activity:attack,3.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-13,177,AWD0000myq,Snaffle,Monchy,,activity:attack,2.0,"[-3.4149292, 50.788901399999993, 'Snaffle Park Gate']","[1.9821057, 49.397695399999996, 'Monchy']",,"[-3.4149292, 50.788901399999993, 'Snaffle Park Gate']",-3.4149292,50.78890139999999,Snaffle Park Gate
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-14,177,AWD0000myq,Infantry Hill,Snaffle,,activity:attack,7.0,,"[-3.4149292, 50.788901399999993, 'Snaffle Park Gate']",,"[-3.4149292, 50.788901399999993, 'Snaffle Park Gate']",-3.4149292,50.78890139999999,Snaffle Park Gate
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-15,177,AWD0000myq,Monchy,Infantry Hill,,activity:attack,1.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-16,177,AWD0000myq,Monchy,,,activity:attack,1.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-17,178,AWD0000n16,Monchy,,,activity:attack,1.0,"[1.9821057, 49.397695399999996, 'Monchy']",,,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-06-18,178,AWD0000n16,Hook Tr,Monchy,,activity:attack,1.0,,"[1.9821057, 49.397695399999996, 'Monchy']",,"[1.9821057, 49.397695399999996, 'Monchy']",1.9821057,49.397695399999996,Monchy
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-07-30,187,AWD0000n01,Fremicourt,,,activity:attack,1.0,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",,,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",2.9017375,50.111334899999996,Frémicourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-08-10,189,AWD0000muv,Fremicourt,,,activity:attack,2.0,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",,,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",2.9017375,50.111334899999996,Frémicourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-08-12,189 190,AWD0000muv AWD0000myz,Fremicourt,,,activity:attack,2.0,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",,,"[2.9017374999999999, 50.111334899999996, 'Frémicourt']",2.9017375,50.111334899999996,Frémicourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-09-07,194,AWD0000myv,Barastre,,,activity:attack,1.0,"[2.9340242999999999, 50.076053200000004, 'Barastre']",,,"[2.9340242999999999, 50.076053200000004, 'Barastre']",2.9340243,50.076053200000004,Barastre
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-09-26,197,AWD0000mwk,In The Line,Muhle Line,Hannebeek Wood,activity:attack,4.0,,,"[0.1140504, 51.487621000000004, 'Abbey Wood']","[0.1140504, 51.487621000000004, 'Abbey Wood']",0.1140504,51.487621000000004,Abbey Wood
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-11-01,205,AWD0000mx4,Bullecourt,,,activity:attack,1.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-11-02,205 206,AWD0000mx4 AWD0000mw9,Bullecourt,,,activity:attack,2.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-11-14,208,AWD0000mxt,Bullecourt,,,activity:attack,2.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-11-30,212,AWD0000mxz,Mory,,,activity:attack,2.0,"[2.8556300999999999, 50.157595000000001, 'Mory']",,,"[2.8556300999999999, 50.157595000000001, 'Mory']",2.8556301,50.157595,Mory
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-12-01,213,AWD0000my4,Mory,Bullecourt,,activity:attack,1.0,"[2.8556300999999999, 50.157595000000001, 'Mory']","[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,"[2.8556300999999999, 50.157595000000001, 'Mory']",2.8556301,50.157595,Mory
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-12-04,213,AWD0000my4,Bullecourt,,,activity:attack,1.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-12-12,214 215,AWD0000myw AWD0000muh,Bullecourt,,,activity:attack,1.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-12-15,215,AWD0000muh,Bullecourt,,,activity:attack,1.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",,,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1917-12-24,216,AWD0000n03,Bullecourt,Mory,,activity:attack,1.0,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']","[2.8556300999999999, 50.157595000000001, 'Mory']",,"[2.9291217999999999, 50.193087700000007, 'Bullecourt']",2.9291218,50.19308770000001,Bullecourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-11,236,AWD0000mz4,Wancourt,,,activity:attack,1.0,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",,,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",2.8720251,50.247339200000006,Wancourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-12,236,AWD0000mz4,Guemappe,Wancourt,,activity:attack,5.0,"[2.88984, 50.254280000000001, 'Guemappe']","[2.8720251000000001, 50.247339200000006, 'Wancourt']",,"[2.88984, 50.254280000000001, 'Guemappe']",2.88984,50.25428,Guemappe
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-13,236,AWD0000mz4,Guemappe,,,activity:attack,1.0,"[2.88984, 50.254280000000001, 'Guemappe']",,,"[2.88984, 50.254280000000001, 'Guemappe']",2.88984,50.25428,Guemappe
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-14,236,AWD0000mz4,Guemappe,,,activity:attack,1.0,"[2.88984, 50.254280000000001, 'Guemappe']",,,"[2.88984, 50.254280000000001, 'Guemappe']",2.88984,50.25428,Guemappe
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-20,237 238,AWD0000mv6 AWD0000mym,Wancourt,,,activity:attack,2.0,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",,,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",2.8720251,50.247339200000006,Wancourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-21,238,AWD0000mym,Stag Trench,Wancourt,,activity:attack,1.0,"[-1.013536, 51.494467, 'Trench Green']","[2.8720251000000001, 50.247339200000006, 'Wancourt']",,"[-1.013536, 51.494467, 'Trench Green']",-1.013536,51.494467,Trench Green
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-24,239,AWD0000mxa,Wancourt,,,activity:attack,7.0,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",,,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",2.8720251,50.247339200000006,Wancourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-25,240,AWD0000mxd,Cambrai,Wancourt,,activity:attack,1.0,"[3.2356612999999999, 50.175960199999999, 'Cambrai']","[2.8720251000000001, 50.247339200000006, 'Wancourt']",,"[3.2356612999999999, 50.175960199999999, 'Cambrai']",3.2356613,50.1759602,Cambrai
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-27,240,AWD0000mxd,Cambrai,,,activity:attack,4.0,"[3.2356612999999999, 50.175960199999999, 'Cambrai']",,,"[3.2356612999999999, 50.175960199999999, 'Cambrai']",3.2356613,50.1759602,Cambrai
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-03-29,244,AWD0000muy,Wancourt,,,activity:attack,2.0,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",,,"[2.8720251000000001, 50.247339200000006, 'Wancourt']",2.8720251,50.247339200000006,Wancourt
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-04-12,248 249 250 251 252 253,AWD0000muk AWD0000myl AWD0000mw3 AWD0000mti AWD0000n1a AWD0000n26,Pt Levis,Pont Tournant,Pont Levis,activity:attack,1.0,"[3.32504, 47.652830000000002, 'Levis']","[3.4860517, 49.846868200000003, 'Le Pont Tournant']","[5.4704622000000001, 49.097321700000002, 'Pont-Levis']","[3.32504, 47.652830000000002, 'Levis']",3.32504,47.65283,Levis
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-04-13,253 254 255 256,AWD0000n26 AWD0000myc AWD0000n0g AWD0000mv8,Pont Levis,Pont Tournant,Bacaut Wood,activity:attack,1.0,"[5.4704622000000001, 49.097321700000002, 'Pont-Levis']","[3.4860517, 49.846868200000003, 'Le Pont Tournant']","[0.1140504, 51.487621000000004, 'Abbey Wood']","[5.4704622000000001, 49.097321700000002, 'Pont-Levis']",5.4704622,49.0973217,Pont-Levis
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-04-21,257,AWD0000mul,Avelette Bridge Head,,,activity:attack,1.0,"[-0.63183050000000007, 51.360721500000004, 'White Bridge']",,,"[-0.63183050000000007, 51.360721500000004, 'White Bridge']",-0.6318305000000001,51.360721500000004,White Bridge
3 DIVISION: 8 Battalion King's Own Royal Lancaster Regiment,1918-05-04,261 262,AWD0000n28 AWD0000n0d,Hingette,Le Jausrie Farm,,activity:attack,4.0,,"[-0.53919699999999993, 52.730404200000002, 'Quarry Farm']",,"[-0.53919699999999993, 52.730404200000002, 'Quarry Farm']",-0.5391969999999999,52.7304042,Quarry Farm
