#Unit,PageNum,PageID,Date,Place,name,country,longitude,latitude
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-22,Brandhoek,Brandhoek,Belgium,2.7902226000000003,50.85515170000001
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-22,Ypres,Ypres,Belgium,2.8846047,50.852194700000005
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-22,Mannebeke Wood,Abbey Wood,United Kingdom,0.1140504,51.487621000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-22,Sans Souci,Sans Souci,France,1.5533226,46.7525081
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-22,Potsdam,Potsdam,Germany,9.4328681,54.40266870000001
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-23,Brandhoek,Brandhoek,Belgium,2.7902226000000003,50.85515170000001
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-23,Line,Luenne,DE,7.42653,52.42958
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-24,Potsdam,Potsdam,Germany,9.4328681,54.40266870000001
3 DIVISION: 13 Battalion King's Liverpool Regiment,68.0,AWD0002alc,1917-09-26,Low Farm,Low Farm,United Kingdom,1.6161683,52.504323
3 DIVISION: 13 Battalion King's Liverpool Regiment,69.0,AWD0002ao1,1917-09-28,Line,Luenne,DE,7.42653,52.42958
3 DIVISION: 13 Battalion King's Liverpool Regiment,69.0,AWD0002ao1,1917-09-30,Vlamertinghe,Vlamertinge,BE,2.82024,50.85485
3 DIVISION: 13 Battalion King's Liverpool Regiment,71.0,AWD0002amm,1917-10-17,Vaulx-Vraucourt,Vaulx-Vraucourt,France,2.9068006,50.1486717
3 DIVISION: 13 Battalion King's Liverpool Regiment,71.0,AWD0002amm,1917-10-21,Vaulx,Vaulx,Belgium,3.426172,50.589889
3 DIVISION: 13 Battalion King's Liverpool Regiment,71.0,AWD0002amm,1917-10-22,Vaulx,Vaulx,Belgium,3.426172,50.589889
3 DIVISION: 13 Battalion King's Liverpool Regiment,71.0,AWD0002amm,1917-10-22,Noreuil,Noreuil,France,2.9351756,50.1703027
3 DIVISION: 13 Battalion King's Liverpool Regiment,72.0,AWD0002ao2,1917-10-27,Noreuil,Noreuil,France,2.9351756,50.1703027
3 DIVISION: 13 Battalion King's Liverpool Regiment,72.0,AWD0002ao2,1917-10-31,Beugnatre,Beugnâtre,France,2.875266,50.1285468
3 DIVISION: 13 Battalion King's Liverpool Regiment,73.0,AWD0002ao3,1917-11-01,Beugnatre,Beugnâtre,France,2.875266,50.1285468
3 DIVISION: 13 Battalion King's Liverpool Regiment,73.0,AWD0002ao3,1917-11-02,Beugnatre,Beugnâtre,France,2.875266,50.1285468
3 DIVISION: 13 Battalion King's Liverpool Regiment,75.0,AWD0002al4,1917-11-24,Beugnatre,Beugnâtre,France,2.875266,50.1285468
3 DIVISION: 13 Battalion King's Liverpool Regiment,75.0,AWD0002al4,1917-11-29,Lagnicourt,Lagnicourt-Marcel,France,2.9570662999999997,50.1584314
3 DIVISION: 13 Battalion King's Liverpool Regiment,76.0,AWD0002am3,1917-12-01,Lagnicourt,Lagnicourt-Marcel,France,2.9570662999999997,50.1584314
3 DIVISION: 13 Battalion King's Liverpool Regiment,76.0,AWD0002am3,1917-12-10,Mory,Mory,France,2.8556301,50.157595
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-17,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-19,Courcelles,Courcelles-le-Comte,France,2.7741831,50.163614
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-20,Courcelles,Courcelles-le-Comte,France,2.7741831,50.163614
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-21,Courcelles,Courcelles-le-Comte,France,2.7741831,50.163614
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-22,Courcelles,Courcelles-le-Comte,France,2.7741831,50.163614
3 DIVISION: 13 Battalion King's Liverpool Regiment,78.0,AWD0002aoy,1917-12-23,Mory,Mory,France,2.8556301,50.157595
3 DIVISION: 13 Battalion King's Liverpool Regiment,79.0,AWD0002anq,1917-12-25,Mory,Mory,France,2.8556301,50.157595
3 DIVISION: 13 Battalion King's Liverpool Regiment,79.0,AWD0002anq,1917-12-27,Mory,Mory,France,2.8556301,50.157595
3 DIVISION: 13 Battalion King's Liverpool Regiment,79.0,AWD0002anq,1917-12-27,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,79.0,AWD0002anq,1917-12-31,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,81.0,AWD0002and,1918-01-01,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,81.0,AWD0002and,1918-01-01,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,81.0,AWD0002and,1918-01-03,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,81.0,AWD0002and,1918-01-07,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,81.0,AWD0002and,1918-01-12,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,82.0,AWD0002alt,1918-01-13,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,82.0,AWD0002alt,1918-01-15,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,82.0,AWD0002alt,1918-01-18,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,82.0,AWD0002alt,1918-01-21,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,82.0,AWD0002alt,1918-01-23,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,83.0,AWD0002akw,1918-01-24,Mercatel,Mercatel,France,2.795301,50.234928000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,84.0,AWD0002anm,1918-02-03,Hindenburg Line,Klein Hindenburg,Germany,11.945625900000001,52.760866
3 DIVISION: 13 Battalion King's Liverpool Regiment,86.0,AWD0002ao0,1918-02-21,Shaft Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,94.0,AWD0002alx,1918-03-01,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,94.0,AWD0002alx,1918-03-02,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,94.0,AWD0002alx,1918-03-03,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,94.0,AWD0002alx,1918-03-04,Durham Lines,County Durham,United Kingdom,-1.75,54.666667000000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,96.0,AWD0002alm,1918-03-17,Shaft Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,96.0,AWD0002alm,1918-03-19,Shaft Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,96.0,AWD0002alm,1918-03-21,Shaft Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,96.0,AWD0002alm,1918-03-21,Earls Court,Earls Court,GB,-0.19801,51.49159
3 DIVISION: 13 Battalion King's Liverpool Regiment,97.0,AWD0002any,1918-03-22,Shaft Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,97.0,AWD0002any,1918-03-22,Croisilles,Croisilles,France,2.8783364,50.199782
3 DIVISION: 13 Battalion King's Liverpool Regiment,97.0,AWD0002any,1918-03-22,Grey Street,Key Street,GB,0.69893,51.3454
3 DIVISION: 13 Battalion King's Liverpool Regiment,97.0,AWD0002any,1918-03-22,Earls Court,Earls Court,GB,-0.19801,51.49159
3 DIVISION: 13 Battalion King's Liverpool Regiment,98.0,AWD0002an8,1918-03-22,Henin,Henin-sur-Cojeul,FR,2.83567,50.22426
3 DIVISION: 13 Battalion King's Liverpool Regiment,98.0,AWD0002an8,1918-03-23,Henin,Henin-sur-Cojeul,FR,2.83567,50.22426
3 DIVISION: 13 Battalion King's Liverpool Regiment,98.0,AWD0002an8,1918-03-24,Henin,Henin-sur-Cojeul,FR,2.83567,50.22426
3 DIVISION: 13 Battalion King's Liverpool Regiment,100.0,AWD0002anr,1918-03-29,Monchiet,Monchiet,France,2.6278798,50.2412195
3 DIVISION: 13 Battalion King's Liverpool Regiment,100.0,AWD0002anr,1918-03-31,Ivergny,Ivergny,France,2.39237,50.238690000000005
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-01,Ivergny,Ivergny,France,2.39237,50.238690000000005
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-01,Houdain,Houdain,France,2.5367842,50.4538126
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-02,Houdain,Houdain,France,2.5367842,50.4538126
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-03,Houdain,Houdain,France,2.5367842,50.4538126
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-06,Coupigny,Coupigny,France,1.6687613999999997,49.7428679
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-07,Coupigny,Coupigny,France,1.6687613999999997,49.7428679
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-07,Houchin,Houchin,France,2.6195516,50.4823382
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-09,Coupigny,Coupigny,France,1.6687613999999997,49.7428679
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-09,Bethune,Bethune,FR,2.63333,50.53333
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-09,Gorre,Gorre,France,0.9836110999999998,45.7413889
3 DIVISION: 13 Battalion King's Liverpool Regiment,102.0,AWD0002ana,1918-04-10,Festubert Keep,Festubert,France,2.7365112999999996,50.5426104
3 DIVISION: 13 Battalion King's Liverpool Regiment,105.0,AWD0002an6,1918-04-18,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,106.0,AWD0002amo,1918-04-21,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,106.0,AWD0002amo,1918-04-23,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,106.0,AWD0002amo,1918-04-30,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,119.0,AWD0002all,1918-05-01,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,119.0,AWD0002all,1918-05-02,Annezin,Annezin,France,2.6193,50.5415
3 DIVISION: 13 Battalion King's Liverpool Regiment,119.0,AWD0002all,1918-05-02,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,120.0,AWD0002aku,1918-05-14,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,121.0,AWD0002ao7,1918-05-24,Dumbarton Line,Dumbarton,United Kingdom,-4.5696711,55.944104700000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,122.0,AWD0002aoe,1918-05-31,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,123.0,AWD0002alr,1918-06-01,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,123.0,AWD0002alr,1918-06-03,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,124.0,AWD0002akn,1918-06-15,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,125.0,AWD0002ani,1918-06-26,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,125.0,AWD0002ani,1918-06-27,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,125.0,AWD0002ani,1918-06-30,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,126.0,AWD0002anw,1918-07-01,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,126.0,AWD0002anw,1918-07-14,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,126.0,AWD0002anw,1918-07-15,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,127.0,AWD0002ako,1918-07-16,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-01,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-02,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-04,Chocques,Chocques,France,2.5696057,50.5391865
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-05,Raimbert,Rambert,FR,3.56996,46.29639
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-09,Raimbert,Rambert,FR,3.56996,46.29639
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-11,Raimbert,Rambert,FR,3.56996,46.29639
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-14,Le Souich,Le Souich,France,2.3670141,50.222057
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-15,Le Souich,Le Souich,France,2.3670141,50.222057
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-17,Le Souich,Le Souich,France,2.3670141,50.222057
3 DIVISION: 13 Battalion King's Liverpool Regiment,128.0,AWD0002ala,1918-08-17,Lucheux,Lucheux,France,2.4115339,50.1969452
3 DIVISION: 13 Battalion King's Liverpool Regiment,129.0,AWD0002amp,1918-08-18,Le Souich,Le Souich,France,2.3670141,50.222057
3 DIVISION: 13 Battalion King's Liverpool Regiment,129.0,AWD0002amp,1918-08-20,Hannescamp,Hannescamps,France,2.6388693,50.166406099999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,129.0,AWD0002amp,1918-08-20,Bapaume,Bapaume,France,2.8497506,50.103853799999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,129.0,AWD0002amp,1918-08-20,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION: 13 Battalion King's Liverpool Regiment,129.0,AWD0002amp,1918-08-20,Arras,Arras,France,2.7772210999999998,50.291047999999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-23,Gomiecourt,Gomiecourt,FR,2.7989,50.14884
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-24,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-26,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-27,Ayette,Ayette,France,2.7342306,50.1747091
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-27,Boiry Saint Martin,Boiry-Saint-Martin,France,2.7588691,50.1992973
3 DIVISION: 13 Battalion King's Liverpool Regiment,131.0,AWD0002an1,1918-08-29,Hamel Switch,Beaumont-Hamel,France,2.6567465,50.0839627
3 DIVISION: 13 Battalion King's Liverpool Regiment,132.0,AWD0002ama,1918-08-31,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-01,Ecoust,Ecoust-Saint-Mein,FR,2.91236,50.18013
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-03,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-04,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-05,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-06,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,133.0,AWD0002al3,1918-09-12,Ervillers,Ervillers,France,2.8229131,50.1601592
3 DIVISION: 13 Battalion King's Liverpool Regiment,134.0,AWD0002aob,1918-09-18,Knife Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,136.0,AWD0002akj,1918-09-27,Bilhelm Trench,Trench Green,United Kingdom,-1.013536,51.494467
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-02,Ribecourt,Ribecourt-la-Tour,FR,3.13077,50.11058
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-07,Rumilly,Rumilly,France,2.01477,50.57651
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-08,Rumilly,Rumilly,France,2.01477,50.57651
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-10,Flesquieres,Flesquieres,FR,3.11593,50.12268
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-14,Noyelles,Noyelles,France,2.3966668999999996,50.4615259
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-15,Noyelles,Noyelles,France,2.3966668999999996,50.4615259
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-21,Bevillers,Bevillers,FR,3.3901,50.15738
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-22,Solesmes,Solesmes,France,3.4975922999999995,50.185753399999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,137.0,AWD0002am2,1918-10-22,Quievy,Quiévy,France,3.4269019,50.16593579999999
3 DIVISION: 13 Battalion King's Liverpool Regiment,138.0,AWD0002akv,1918-10-27,Ruesnes,Ruesnes,France,3.587164,50.2591175
3 DIVISION: 13 Battalion King's Liverpool Regiment,138.0,AWD0002akv,1918-10-28,Escarmain,Escarmain,France,3.545858,50.2279807
3 DIVISION: 13 Battalion King's Liverpool Regiment,138.0,AWD0002akv,1918-10-30,Solesmes,Solesmes,France,3.4975922999999995,50.185753399999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,138.0,AWD0002akv,1918-10-31,Cattenieres,Cattenières,France,3.3368513999999996,50.1349851
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-01,Cattenieres,Cattenières,France,3.3368513999999996,50.1349851
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-04,Quievy,Quiévy,France,3.4269019,50.16593579999999
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-09,Romeries,Romeries,France,3.534078,50.202425399999996
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-11,Le Grand Sart,Le Grand Sarteaux,France,4.8364252,50.0730375
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-11,Longueville,Longueville,France,1.8791461,50.7318957
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-17,La Longueville,La Longueville,France,3.8665192000000004,50.2956221
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-19,Sous le Bois,Sous le Bois,France,0.40148090000000003,48.603255
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-21,Colleret,Colleret,France,4.075551,50.2563884
3 DIVISION: 13 Battalion King's Liverpool Regiment,146.0,AWD0002amc,1918-11-24,Bois de Villers,Bois-de-Villers,Belgium,4.823377,50.389973
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-26,Berzee,Berzée,Belgium,4.4012206,50.2892396
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-27,Gougnies,Gougnies,Belgium,4.5771625,50.354443700000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-29,Bioul,Bioul,Belgium,4.7976225,50.333558399999994
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-30,Spontin,Spontin,Belgium,5.006949,50.322619
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-30,Yvoir,Yvoir,Belgium,4.8806617999999995,50.3264425
3 DIVISION: 13 Battalion King's Liverpool Regiment,147.0,AWD0002aln,1918-11-30,Sovet,Sovet,Belgium,5.0349178,50.296303
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-02,Sovet,Sovet,Belgium,5.0349178,50.296303
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-05,Pessoux,Pessoux,Belgium,5.1707753,50.2825466
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-06,Noiseux,Noiseux,Belgium,5.3737372,50.2976637
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-07,Erezee,Erezee,BE,5.55815,50.29292
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-08,Fanzel,Fanzel,Belgium,5.5739038,50.3225375
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-09,Odeigne,Odeigne,Belgium,5.682551,50.2563686
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-10,Comte,Nizy-le-Comte,France,4.05396,49.5676
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-10,Provedroux,Provedroux,BE,5.89616,50.25181
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-12,Espeler,Espeler,Belgium,6.052844400000001,50.203219700000005
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-13,Thommen,Thommen,Belgium,6.0743425,50.219058600000004
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-14,Heuem,Heuem,Belgium,6.2368305,50.2865486
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-16,Dahlem,Dahlem,Germany,6.546553299999999,50.3863388
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-17,Schonau,Schönau,Germany,6.7794210999999995,50.5106915
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-18,Roitzheim,Roitzheim,Germany,6.8093454,50.644915000000005
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-19,Euskirchen,Euskirchen,Germany,6.7871681,50.66129
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-20,Zulpich,Zülpich,Germany,6.6472694,50.6922278
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-21,Luxheim,Lüxheim,Germany,6.6309167,50.7720686
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-21,Kelz,Kelz,Germany,6.595799799999999,50.7681518
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-21,Jakobwullesheim,Jakobwüllesheim,Germany,6.559410400000001,50.7631926
3 DIVISION: 13 Battalion King's Liverpool Regiment,148.0,AWD0002amf,1918-12-28,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,150.0,AWD0002amx,1919-01-01,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,151.0,AWD0002akz,1919-01-21,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-01,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-03,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-05,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-06,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-07,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-08,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-09,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-10,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-12,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-14,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-15,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-16,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-17,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
3 DIVISION: 13 Battalion King's Liverpool Regiment,152.0,AWD0002alw,1919-02-18,Kerpen,Kerpen,Germany,6.6947339999999995,50.8696345
